Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Udo Kannengiesser,Metasonic AG Pfaffenhofen,Supporting Value Stream Design Using S-BPM,2014,"Müller, H. Using S-BPM for PLC Code Generation and Extension of Subject-Oriented Methodology to All Layers of Modern Control Systems",2012,1,0,0,0
Stephan Borgert,Dept. of Computer Science Technische Universität Darmstadt,A S-BPM Suite for the Execution of Cross Company Subject Oriented Business Processes,2014,"Borgert, S., Steinmetz, J., Mühlhäuser, M. ePASS-IoS 1",2011,1,1,1,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,A S-BPM Suite for the Execution of Cross Company Subject Oriented Business Processes,2014,"Borgert, S., Steinmetz, J., Mühlhäuser, M. ePASS-IoS 1",2011,1,1,1,0
Stephan Borgert,Dept. of Computer Science Technische Universität Darmstadt,A S-BPM Suite for the Execution of Cross Company Subject Oriented Business Processes,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management",2012,1,1,1,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,A S-BPM Suite for the Execution of Cross Company Subject Oriented Business Processes,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management",2012,1,1,1,0
Stephan Borgert,Dept. of Computer Science Technische Universität Darmstadt,A S-BPM Suite for the Execution of Cross Company Subject Oriented Business Processes,2014,"Meyer, N., Feiner, T., Radmayr, M., Blei, D., Fleischmann, A. Dynamic Catenation and Execution of Cross Organisational Business Processes-The jCPEX! Approach",2010,1,1,1,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,A S-BPM Suite for the Execution of Cross Company Subject Oriented Business Processes,2014,"Meyer, N., Feiner, T., Radmayr, M., Blei, D., Fleischmann, A. Dynamic Catenation and Execution of Cross Organisational Business Processes-The jCPEX! Approach",2010,1,1,1,0
Stefan Oppl,Department of Business Information Systems – Communications Engineering Kepler University of Linz and Metasonic AG Pfaffenhofen,Separation of Concerns in Model Elicitation – Role-Based Actor-Driven Business Process Modeling,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement",2011,1,1,1,0
Thomas Rothschädl,Department of Business Information Systems – Communications Engineering Kepler University of Linz and Metasonic AG Pfaffenhofen,Separation of Concerns in Model Elicitation – Role-Based Actor-Driven Business Process Modeling,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement",2011,1,1,1,0
Stefan Oppl,Department of Business Information Systems – Communications Engineering Kepler University of Linz and Metasonic AG Pfaffenhofen,Separation of Concerns in Model Elicitation – Role-Based Actor-Driven Business Process Modeling,2014,"Oppl, S. Subject-Oriented Elicitation of Distributed Business Process Knowledge",2011,1,1,1,0
Thomas Rothschädl,Department of Business Information Systems – Communications Engineering Kepler University of Linz and Metasonic AG Pfaffenhofen,Separation of Concerns in Model Elicitation – Role-Based Actor-Driven Business Process Modeling,2014,"Oppl, S. Subject-Oriented Elicitation of Distributed Business Process Knowledge",2011,1,1,1,0
Stefan Oppl,Department of Business Information Systems – Communications Engineering Kepler University of Linz and Metasonic AG Pfaffenhofen,Separation of Concerns in Model Elicitation – Role-Based Actor-Driven Business Process Modeling,2014,"Oppl, S., Stary, C. Tabletop concept mapping",2009,1,1,1,0
Thomas Rothschädl,Department of Business Information Systems – Communications Engineering Kepler University of Linz and Metasonic AG Pfaffenhofen,Separation of Concerns in Model Elicitation – Role-Based Actor-Driven Business Process Modeling,2014,"Oppl, S., Stary, C. Tabletop concept mapping",2009,1,1,1,0
Stefan Oppl,Department of Business Information Systems – Communications Engineering Kepler University of Linz and Metasonic AG Pfaffenhofen,Separation of Concerns in Model Elicitation – Role-Based Actor-Driven Business Process Modeling,2014,"Oppl, S., Stary, C. Effects of a Tabletop Interface on the Co-Construction of Concept Maps",2011,1,1,1,0
Thomas Rothschädl,Department of Business Information Systems – Communications Engineering Kepler University of Linz and Metasonic AG Pfaffenhofen,Separation of Concerns in Model Elicitation – Role-Based Actor-Driven Business Process Modeling,2014,"Oppl, S., Stary, C. Effects of a Tabletop Interface on the Co-Construction of Concept Maps",2011,1,1,1,0
Stefan Oppl,Department of Business Information Systems – Communications Engineering Kepler University of Linz and Metasonic AG Pfaffenhofen,Separation of Concerns in Model Elicitation – Role-Based Actor-Driven Business Process Modeling,2014,"Wachholder, D., Oppl, S. Stakeholder-Driven Collaborative Modeling of Subject-Oriented Business Processes",2012,1,1,1,0
Thomas Rothschädl,Department of Business Information Systems – Communications Engineering Kepler University of Linz and Metasonic AG Pfaffenhofen,Separation of Concerns in Model Elicitation – Role-Based Actor-Driven Business Process Modeling,2014,"Wachholder, D., Oppl, S. Stakeholder-Driven Collaborative Modeling of Subject-Oriented Business Processes",2012,1,1,1,0
Boris Sobočan,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Mutschler, B., Reichert, M. Understanding the Costs of Business Process Management Technology",2013,1,0,1,0
Nils Meyer,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Mutschler, B., Reichert, M. Understanding the Costs of Business Process Management Technology",2013,1,0,1,0
Christoph Fleischmann,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Mutschler, B., Reichert, M. Understanding the Costs of Business Process Management Technology",2013,1,0,1,0
Boris Sobočan,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement: Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,1,0
Nils Meyer,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement: Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,1,0
Christoph Fleischmann,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement: Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,1,0
Boris Sobočan,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management - an Open Access book ",2012,1,1,1,0
Nils Meyer,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management - an Open Access book ",2012,1,1,1,0
Christoph Fleischmann,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management - an Open Access book ",2012,1,1,1,0
Boris Sobočan,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Modeling Processes in a Subject-Oriented Way",2012,1,1,1,0
Nils Meyer,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Modeling Processes in a Subject-Oriented Way",2012,1,1,1,0
Christoph Fleischmann,Metasonic AG Germany and University of Technical Science Vienna,TicTacTuned – Subject-Oriented Business Process Model Elicitation,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Modeling Processes in a Subject-Oriented Way",2012,1,1,1,0
Udo Kannengiesser,Metasonic AG Pfaffenhofen and ByElement GmbH Schindellegi,An Interactional View of Context in Business Processes,2014,"Fleischmann, A., et al. Subject-Oriented Business Process Management",2012,1,1,0,0
Alexandra Totter,Metasonic AG Pfaffenhofen and ByElement GmbH Schindellegi,An Interactional View of Context in Business Processes,2014,"Fleischmann, A., et al. Subject-Oriented Business Process Management",2012,1,1,0,0
David Bonaldi,Metasonic AG Pfaffenhofen and ByElement GmbH Schindellegi,An Interactional View of Context in Business Processes,2014,"Fleischmann, A., et al. Subject-Oriented Business Process Management",2012,1,1,0,0
Udo Kannengiesser,Metasonic AG Pfaffenhofen and ByElement GmbH Schindellegi,An Interactional View of Context in Business Processes,2014,"Fleischmann, A., et al. Subject-Oriented Modeling and Execution of Multi-Agent Business Processes",2009,1,1,0,0
Alexandra Totter,Metasonic AG Pfaffenhofen and ByElement GmbH Schindellegi,An Interactional View of Context in Business Processes,2014,"Fleischmann, A., et al. Subject-Oriented Modeling and Execution of Multi-Agent Business Processes",2009,1,1,0,0
David Bonaldi,Metasonic AG Pfaffenhofen and ByElement GmbH Schindellegi,An Interactional View of Context in Business Processes,2014,"Fleischmann, A., et al. Subject-Oriented Modeling and Execution of Multi-Agent Business Processes",2009,1,1,0,0
Murat Salmanoğlu,Informatics Institute Middle East Technical University and Industrial Engineering & Innovation Sciences Technische Universiteit Eindhoven,Exploration of a Method for COSMIC Size Estimation from S-BPM,2014,"Kaya, M., Demirors, O. E-Cosmic: A Business Process Model Based Functional Size Estimation Approach",2011,1,0,0,0
Onur Demirörs,Informatics Institute Middle East Technical University and Industrial Engineering & Innovation Sciences Technische Universiteit Eindhoven,Exploration of a Method for COSMIC Size Estimation from S-BPM,2014,"Kaya, M., Demirors, O. E-Cosmic: A Business Process Model Based Functional Size Estimation Approach",2011,1,0,0,0
Oktay Türetken,Informatics Institute Middle East Technical University and Industrial Engineering & Innovation Sciences Technische Universiteit Eindhoven,Exploration of a Method for COSMIC Size Estimation from S-BPM,2014,"Kaya, M., Demirors, O. E-Cosmic: A Business Process Model Based Functional Size Estimation Approach",2011,1,0,0,0
Murat Salmanoğlu,Informatics Institute Middle East Technical University and Industrial Engineering & Innovation Sciences Technische Universiteit Eindhoven,Exploration of a Method for COSMIC Size Estimation from S-BPM,2014,"Aysolmaz, B., İren, D., Demirörs, O. An Effort Prediction Model Based on BPM Measures for Process Automation",2013,1,0,0,0
Onur Demirörs,Informatics Institute Middle East Technical University and Industrial Engineering & Innovation Sciences Technische Universiteit Eindhoven,Exploration of a Method for COSMIC Size Estimation from S-BPM,2014,"Aysolmaz, B., İren, D., Demirörs, O. An Effort Prediction Model Based on BPM Measures for Process Automation",2013,1,0,0,0
Oktay Türetken,Informatics Institute Middle East Technical University and Industrial Engineering & Innovation Sciences Technische Universiteit Eindhoven,Exploration of a Method for COSMIC Size Estimation from S-BPM,2014,"Aysolmaz, B., İren, D., Demirörs, O. An Effort Prediction Model Based on BPM Measures for Process Automation",2013,1,0,0,0
Matthias Lederer,Information Systems (Services-Processes-Intelligence) University of Erlangen-Nuremberg and Enterprise Solutions DATEV eG,Applying the Strategy-Oriented Business Process Modeling to S-BPM,2014,"Lederer, M. Business Process Transparency Management: An Approach to Aligning Business Processes and Corporate Strategy",2013,1,0,1,0
Matthias Kurz,Information Systems (Services-Processes-Intelligence) University of Erlangen-Nuremberg and Enterprise Solutions DATEV eG,Applying the Strategy-Oriented Business Process Modeling to S-BPM,2014,"Lederer, M. Business Process Transparency Management: An Approach to Aligning Business Processes and Corporate Strategy",2013,1,0,1,0
Ulricke Lembcke,Information Systems (Services-Processes-Intelligence) University of Erlangen-Nuremberg and Enterprise Solutions DATEV eG,Applying the Strategy-Oriented Business Process Modeling to S-BPM,2014,"Lederer, M. Business Process Transparency Management: An Approach to Aligning Business Processes and Corporate Strategy",2013,1,0,1,0
Matthias Lederer,Information Systems (Services-Processes-Intelligence) University of Erlangen-Nuremberg and Enterprise Solutions DATEV eG,Applying the Strategy-Oriented Business Process Modeling to S-BPM,2014,"Lederer, M., Lembcke, U. Business Process Transparency Management Modeling Notation",2013,1,0,1,0
Matthias Kurz,Information Systems (Services-Processes-Intelligence) University of Erlangen-Nuremberg and Enterprise Solutions DATEV eG,Applying the Strategy-Oriented Business Process Modeling to S-BPM,2014,"Lederer, M., Lembcke, U. Business Process Transparency Management Modeling Notation",2013,1,0,1,0
Ulricke Lembcke,Information Systems (Services-Processes-Intelligence) University of Erlangen-Nuremberg and Enterprise Solutions DATEV eG,Applying the Strategy-Oriented Business Process Modeling to S-BPM,2014,"Lederer, M., Lembcke, U. Business Process Transparency Management Modeling Notation",2013,1,0,1,0
Matthias Lederer,Information Systems (Services-Processes-Intelligence) University of Erlangen-Nuremberg and Enterprise Solutions DATEV eG,Applying the Strategy-Oriented Business Process Modeling to S-BPM,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-oriented business process management",2012,1,1,1,0
