Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Pesic, M. ",2008,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Pesic, M. ",2008,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Pesic, M. and Van der Aalst, W. ",2006,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Pesic, M. and Van der Aalst, W. ",2006,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Pesic, M. and Van der Aalst, W. ",2006,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Pesic, M. and Van der Aalst, W. ",2006,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Krumeich, J., Weis, B., Werth, D., and Loos, P. ",2014,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Krumeich, J., Weis, B., Werth, D., and Loos, P. ",2014,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Krumeich, J., Weis, B., Werth, D., and Loos, P. ",2014,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Krumeich, J., Weis, B., Werth, D., and Loos, P. ",2014,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Scheer, A., Thomas, O., and Adam, O. ",2005,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Scheer, A., Thomas, O., and Adam, O. ",2005,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Scheer, A., Thomas, O., and Adam, O. ",2005,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Scheer, A., Thomas, O., and Adam, O. ",2005,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Weidmann, M., Koetter, F., Kintz, M., Schleicher, D., Mietzner, R., and Leymann, F. ",2011,1,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Weidmann, M., Koetter, F., Kintz, M., Schleicher, D., Mietzner, R., and Leymann, F. ",2011,1,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Weidmann, M., Koetter, F., Kintz, M., Schleicher, D., Mietzner, R., and Leymann, F. ",2011,1,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Weidmann, M., Koetter, F., Kintz, M., Schleicher, D., Mietzner, R., and Leymann, F. ",2011,1,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Brambilla, M., Fraternali, P., and Vaca, C. ",2012,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Brambilla, M., Fraternali, P., and Vaca, C. ",2012,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Brambilla, M., Fraternali, P., and Vaca, C. ",2012,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Brambilla, M., Fraternali, P., and Vaca, C. ",2012,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Bider, I., Johannesson, P., and Perjons, E. ",2010,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Bider, I., Johannesson, P., and Perjons, E. ",2010,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Bider, I., Johannesson, P., and Perjons, E. ",2010,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Bider, I., Johannesson, P., and Perjons, E. ",2010,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C., Dustdar, S., and Osterweil, L. ",2014,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C., Dustdar, S., and Osterweil, L. ",2014,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C., Dustdar, S., and Osterweil, L. ",2014,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C., Dustdar, S., and Osterweil, L. ",2014,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Rothschädl, T. ",2012,1,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Rothschädl, T. ",2012,1,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Rothschädl, T. ",2012,1,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Rothschädl, T. ",2012,1,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Van der Aalst, W., Weske, M., and Grunbauer, D. ",2005,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Van der Aalst, W., Weske, M., and Grunbauer, D. ",2005,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Van der Aalst, W., Weske, M., and Grunbauer, D. ",2005,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Van der Aalst, W., Weske, M., and Grunbauer, D. ",2005,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Marin, M., Hauder, M., and Matthes, F. ",2015,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Marin, M., Hauder, M., and Matthes, F. ",2015,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Marin, M., Hauder, M., and Matthes, F. ",2015,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Marin, M., Hauder, M., and Matthes, F. ",2015,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Herrmann, C. and Kurz, M. ",2011,1,1,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Herrmann, C. and Kurz, M. ",2011,1,1,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Herrmann, C. and Kurz, M. ",2011,1,1,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Herrmann, C. and Kurz, M. ",2011,1,1,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Böhringer, M. ",2011,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Böhringer, M. ",2011,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Böhringer, M. ",2011,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Böhringer, M. ",2011,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C., Burkhart, T., Werth, D., and Dustdar, S. ",2010,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C., Burkhart, T., Werth, D., and Dustdar, S. ",2010,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C., Burkhart, T., Werth, D., and Dustdar, S. ",2010,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C., Burkhart, T., Werth, D., and Dustdar, S. ",2010,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C. and Dustdar, S. ",2011,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C. and Dustdar, S. ",2011,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C. and Dustdar, S. ",2011,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Dorn, C. and Dustdar, S. ",2011,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Barukh, M. and Benatallah, B. ",2014,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Barukh, M. and Benatallah, B. ",2014,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Barukh, M. and Benatallah, B. ",2014,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Barukh, M. and Benatallah, B. ",2014,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Leoni, M., Adams, M., Van Der Aalst, W., and Hofstede, A. ",2012,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Leoni, M., Adams, M., Van Der Aalst, W., and Hofstede, A. ",2012,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Leoni, M., Adams, M., Van Der Aalst, W., and Hofstede, A. ",2012,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Leoni, M., Adams, M., Van Der Aalst, W., and Hofstede, A. ",2012,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Catarci, T., Leoni, M., Marrella, A., Mecella, M., Russo, A., Steinmann, R., and Bortenschlager, M. ",2011,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Catarci, T., Leoni, M., Marrella, A., Mecella, M., Russo, A., Steinmann, R., and Bortenschlager, M. ",2011,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Catarci, T., Leoni, M., Marrella, A., Mecella, M., Russo, A., Steinmann, R., and Bortenschlager, M. ",2011,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Catarci, T., Leoni, M., Marrella, A., Mecella, M., Russo, A., Steinmann, R., and Bortenschlager, M. ",2011,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Zhu, X., Zhu, G., and Guan, P. ",2013,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Zhu, X., Zhu, G., and Guan, P. ",2013,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Zhu, X., Zhu, G., and Guan, P. ",2013,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Zhu, X., Zhu, G., and Guan, P. ",2013,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Zhu, G. and Zhu, X. ",2014,0,0,0,0
