Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Matthias Neubauer,"Logistikum - University of Applied Sciences, Upper Austria, Steyr, Austria",Subject-oriented Design of Smart Hyper-connected Logistics Systems,2017,"M. Neubauer and C. Stary, editors. S-BPM in the Production Industry. Springer International Publishing, ",2017,1,0,0,0
Matthias Neubauer,"Logistikum - University of Applied Sciences, Upper Austria, Steyr, Austria",Subject-oriented Design of Smart Hyper-connected Logistics Systems,2017,"¶Udo Kannengiesser , Matthias Neubauer , Richard Heininger, Integrating Business Processes and Manufacturing Operations Based on S-BPM and B2MML, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,0,0
Matthias Neubauer,"Logistikum - University of Applied Sciences, Upper Austria, Steyr, Austria",Subject-oriented Design of Smart Hyper-connected Logistics Systems,2017,"M. Neubauer, F. Krenn, D. Majoe, and C. Stary. Subject-orientation as design language for integration across organisational control layers. International Journal of Production Research, pages 1--13, ",2016,1,0,0,0
Matthias Neubauer,"Logistikum - University of Applied Sciences, Upper Austria, Steyr, Austria",Subject-oriented Design of Smart Hyper-connected Logistics Systems,2017,"M. Dirndorfer. Erp integration in s-bpm processes. In S-BPM in the Wild, pages 257--268. Springer, ",2015,1,0,0,0
Matthias Neubauer,"Logistikum - University of Applied Sciences, Upper Austria, Steyr, Austria",Subject-oriented Design of Smart Hyper-connected Logistics Systems,2017,"U. Kannengiesser, M. Neubauer, and R. Heininger. On the Move to Meaningful Internet Systems: OTM ",2015,1,0,0,0
Matthias Neubauer,"Logistikum - University of Applied Sciences, Upper Austria, Steyr, Austria",Subject-oriented Design of Smart Hyper-connected Logistics Systems,2017,"U. Kannengiesser, M. Neubauer, and R. Heininger. Opc ua interface for a bpm suite to enable seamless process management. In BPM Demo Session ",2015,1,0,0,0
Matthias Neubauer,"Logistikum - University of Applied Sciences, Upper Austria, Steyr, Austria",Subject-oriented Design of Smart Hyper-connected Logistics Systems,2017,"U. Kannengiesser and H. Müller. Subject-Orientation for Human-Centred Production: A Research Agenda. In H. Fischer and J. Schneeberger, editors, S-BPM ONE - Running Processes, pages 235--244. Springer, ",2013,1,0,0,0
Matthias Neubauer,"Logistikum - University of Applied Sciences, Upper Austria, Steyr, Austria",Subject-oriented Design of Smart Hyper-connected Logistics Systems,2017,"¶Albert Fleischmann , Werner Schmidt , Christian Stary , Stefan Obermeier , Egon Brger, Subject-Oriented Business Process Management, Springer Publishing Company, Incorporated, ",2012,1,0,0,0
Matthias Neubauer,"Logistikum - University of Applied Sciences, Upper Austria, Steyr, Austria",Subject-oriented Design of Smart Hyper-connected Logistics Systems,2017,"H. Müller. Using S-BPM for PLC Code Generation and Extension of Subject-Oriented Methodology to All Layers of Modern Control Systems. In C. Stary, editor, S-BPM One - Scientific Research, Vienna, Austria, pages 182--204. Springer, ",2012,1,0,0,0
Matthias Neubauer,"Logistikum - University of Applied Sciences, Upper Austria, Steyr, Austria",Subject-oriented Design of Smart Hyper-connected Logistics Systems,2017,"S. Nakamura, T. Tan, T. Hirayama, H. Kawai, S. Komiyama, S. Hosaka, M. Nakamura, and K. Yuki. Cgaa/ees at nec corporation, powered by s-bpm: The subject-oriented bpm development technique using top-down approach. In S-BPM ONE - Learning by Doing - Doing by Learning, pages 215--231. Springer, ",2011,1,0,0,0
Matthias Neubauer,"Logistikum - University of Applied Sciences, Upper Austria, Steyr, Austria",Subject-oriented Design of Smart Hyper-connected Logistics Systems,2017,"G. Konjack. Case study: Ast order control processing. In S-BPM ONE--Setting the Stage for Subject-Oriented Business Process Management, CCIS 85, pages 115--120. Springer, ",2009,1,0,0,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Matthias Lederer , Matthias Kurz , Pavlin Lazarov, Usage and Suitability of Methods for Strategic Business Process Initiatives: A Multi Case Study Research, International Journal of Productivity Management and Assessment Technologies, v.5 n.1, p.40-51, January ",2017,1,0,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Lederer, M., Knapp, J., and Schott, P. ",2017,1,0,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Gadatsch, A., Komus, A. and Mendling, J. ",2016,1,0,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Ali Mert Ertugrul , Onur Demirors, A Method for Modeling Business Processes in a Role-based and Decentralized Way, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Robert Singer, Agent-Based Business Process Modeling and Execution: Steps Towards a Compiler-Virtual Machine Architecture, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Florian Strecker , Reinhard Gniza , Thomas Hollosy , Florian Schmatzer, Business-Actors as base components of complex and distributed software applications, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Harald Lerchner , Christian Stary, Model While You Work: Towards Effective and Playful Acquisition of Stakeholder Processes, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Tobias Heuser , Matthes Elstermann, Working with Natural Language Texts for Process Management: Proposal and Analysis of a Process Analysis Methodology, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Matthes Elstermann , Tobias Heuser, Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Kurz, M., and Lederer, M. ",2014,1,1,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Kurz, M., Fleischmann, A., Lederer, M., and Huber, S. ",2013,1,1,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Albert Fleischmann , Werner Schmidt , Christian Stary, Subject-Oriented BPM = Socially Executable BPM, Proceedings of the ",2013,1,0,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Fleischmann, A., Schmidt, W., and Stary, C. ",2012,1,1,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Albert Fleischmann , Werner Schmidt , Christian Stary , Stefan Obermeier , Egon Brger, Subject-Oriented Business Process Management, Springer Publishing Company, Incorporated, ",2012,1,0,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Kurz, M., Hermann, C. ",2011,1,1,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Kurz, M., and Fleischmann, A. ",2010,1,1,1,0
Matthias Kurz,"QUA-LiS NRW, Soest",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Kurz, M. ",2009,1,1,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Matthias Lederer , Matthias Kurz , Pavlin Lazarov, Usage and Suitability of Methods for Strategic Business Process Initiatives: A Multi Case Study Research, International Journal of Productivity Management and Assessment Technologies, v.5 n.1, p.40-51, January ",2017,1,0,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Lederer, M., Knapp, J., and Schott, P. ",2017,1,0,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Gadatsch, A., Komus, A. and Mendling, J. ",2016,1,0,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Ali Mert Ertugrul , Onur Demirors, A Method for Modeling Business Processes in a Role-based and Decentralized Way, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Robert Singer, Agent-Based Business Process Modeling and Execution: Steps Towards a Compiler-Virtual Machine Architecture, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Florian Strecker , Reinhard Gniza , Thomas Hollosy , Florian Schmatzer, Business-Actors as base components of complex and distributed software applications, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Harald Lerchner , Christian Stary, Model While You Work: Towards Effective and Playful Acquisition of Stakeholder Processes, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Tobias Heuser , Matthes Elstermann, Working with Natural Language Texts for Process Management: Proposal and Analysis of a Process Analysis Methodology, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Matthes Elstermann , Tobias Heuser, Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,1,0,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Kurz, M., and Lederer, M. ",2014,1,1,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Kurz, M., Fleischmann, A., Lederer, M., and Huber, S. ",2013,1,1,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Albert Fleischmann , Werner Schmidt , Christian Stary, Subject-Oriented BPM = Socially Executable BPM, Proceedings of the ",2013,1,0,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Fleischmann, A., Schmidt, W., and Stary, C. ",2012,1,1,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"¶Albert Fleischmann , Werner Schmidt , Christian Stary , Stefan Obermeier , Egon Brger, Subject-Oriented Business Process Management, Springer Publishing Company, Incorporated, ",2012,1,0,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Kurz, M., Hermann, C. ",2011,1,1,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Kurz, M., and Fleischmann, A. ",2010,1,1,1,0
Werner Schmidt,"Technische Hochschule Ingolstadt, Ingolstadt",Some say Digitalization - others say IT-enabled Process Management thought through to the End,2017,"Kurz, M. ",2009,1,1,1,0
Alexander Seeliger,"Technische Universität Darmstadt, Telecooperation Lab, Darmstadt, Germany",Detecting Concept Drift in Processes using Graph Metrics on Process Graphs,2017,"Timo Nolle, Alexander Seeliger, and Max Mühlhäuser. ",2016,1,0,0,0
